id,name,birthYear
"nm9426665","Mark Lee","NULL",
"nm9434049","Carlos Villarias","NULL",
"nm9440914","Richard E.\ Grant","NULL",
"nm9429022","Tom Stern","NULL",
"nm9429422","Raf Vallone","1916",
"nm9440944","Rutkay Aziz","NULL",
"nm9428711","Johnny Sekka","NULL",
"nm9434974","David Carlile","NULL",
"nm9430547","Juliet Stevenson","NULL",
"nm9440216","Zhao Jun","NULL",
"nm9432544","Efrem Zimbalist~jr.","NULL",
"nm9440994","Jozef Kroner","NULL",
"nm9435237","Jan Francis","NULL",
"nm9438255","Harris","NULL",
"nm9433848","Robin Hurt","NULL",
"nm9425090","Carrie Fisher","1956",
"nm9436814","Jules Dedjko","NULL",
"nm9440300","George C. Scotting","NULL",
"nm9438610","Geraldine Griffeth","NULL",
"nm9438723","Alexandra Schmitt","NULL",
"nm9437415","Nathalie Nattier","NULL",
"nm9436430","Sylvia Bataille","NULL",
"nm9426545","Dorothy Lamour","1914",
"nm9437009","Lon Channey","NULL",
"nm9437778","Dan Futterman","NULL",
"nm9426011","Walter Hudd","1898",
"nm9430963","Paul Harris","NULL",
"nm9441084","Johnny Duran","NULL",
"nm9439825","Armand Guibert","NULL",
"nm9441457","Corbin Bernsen","NULL",
"nm9428055","Marc Platt","1913",
"nm9436516","Guy Decomble","NULL",
"nm9436910","Mara Corday","NULL",
"nm9424936","Margaret Eppie","1930",
"nm9439285","Aline Dunbar","NULL",
"nm9425122","Joan Fontaine","1917",
"nm9426363","Merna Kennedy","1908",
"nm9441134","Svetlana Ryabova","NULL",
"nm9431428","Joseph GordonLevitt","NULL",
"nm9433458","Tim McIntire","NULL",
"nm9438187","Laurence","NULL",
"nm9426394","East Side Kids","NULL",
"nm9434749","Melany Winter","NULL",
"nm9437727","Patty McCormick","NULL",
"nm9431109","Carla Gugino","NULL",
"nm9427512","Leonard Mudie","1884",
"nm9424760","Kirk Douglas","1916",
"nm9427432","Matt Moore","1888",
"nm9438585","Steve Huison","NULL",
"nm9424793","Minnie Driver","1971",
"nm9425231","Willy Fritsch","1901",
"nm9439111","Meynier","NULL",
"nm9429777","Nicol Williamson","1939",
"nm9433216","Marie Wells","NULL",
"nm9433108","Floyd McClure","NULL",
"nm9427231","Steve McQueen","1930",
"nm9436812","Olaf Lubaszenko","NULL",
"nm9426622","John Phillip Law","1937",
"nm9430803","John Laroquette","NULL",
"nm9441778","Eric Bruskotter","NULL",
"nm9435031","Cal Kuniholm","NULL",
"nm9437962","Muddy Waters","NULL",
"nm9424451","Quinn Cummings","NULL",
"nm9432591","Loring Smith","NULL",
"nm9427739","Glynnis OConnor","1956",
"nm9437787","Josie Lawrence","NULL",
"nm9426475","Linda Koslowski)","NULL",
"nm9425567","Paul Guilfoyle","1902",
"nm9426697","Rula Lenska","NULL",
"nm9436216","Marguerite Moreno","NULL",
"nm9440363","Clare Kelly","NULL",
"nm9423186","Pedro Almodovar","NULL",
"nm9428910","Tom Smothers","1937",
"nm9436376","Charles Cros","NULL",
"nm9425639","Veronica Hamel","NULL",
"nm9428647","Claudia Schiffer","NULL",
"nm9441546","Miguel Bos\'e","NULL",
"nm9432883","Ruth Nelson","NULL",
"nm9425405","George Gobel","1919",
"nm9436200","Robert Picardo","NULL",
"nm9438715","Taj Mahal","NULL",
"nm9439921","Lila from the Deep South","NULL",
"nm9438969","Pahcoke","NULL",
"nm9441202","Peter Murray Hill","NULL",
"nm9423412","Ian Bannen","1928",
"nm9437334","Michael Flynn","NULL",
"nm9428796","James Shigeta","1933",
"nm9431675","Young","NULL",
"nm9426441","Bodil Kjer","NULL",
"nm9431006","Linal Haft","NULL",
"nm9427176","Spanky McFarland","NULL",
"nm9437472","Meriet Kleiser","NULL",
"nm9434342","Tore Svenberg","NULL",
"nm9433993","Arthur Mackley","NULL",
"nm9432457","Michael Madsen","NULL",
"nm9423317","William Atherton","1947",
"nm9438944","Laila Robbins","NULL",
"nm9429843","Gary Wood","NULL",
"nm9437029","Jesse Owens","NULL",
"nm9435852","Isabelle Weingarten","NULL",
"nm9431940","Elsy Abiin","NULL",
"nm9436441","Henri Cartier-Bresson","NULL",
"nm9433065","Tom Brfown","NULL",
"nm9431710","Jimmy Witherspoon","NULL",
"nm9435429","Greg Thomey","NULL",
"nm9438285","Lisa Ann Walters","NULL",
"nm9425637","Charles Halton","1876",
"nm9431089","Thuy Thu Le","NULL",
"nm9431756","Don Perlman","NULL",
"nm9424124","Lon Chaney","1883",
"nm9440549","Paul Cadenou","NULL",
"nm9425079","James Finlayson","1877",
"nm9430800","Patty Duke (Astin)","NULL",
"nm9439159","Louis Javet","NULL",
"nm9428100","Sandy Powell","1898",
"nm9430429","John Bloom","NULL",
"nm9439492","Peter Rowan","NULL",
"nm9434219","Read Morgan","NULL",
"nm9434938","Carl 'Alfalfa' Switzer","NULL",
"nm9425170","Sidney Fox","1910",
"nm9436741","Wes Studi","NULL",
"nm9438788","Christina Indri","NULL",
"nm9425281","John Garko","NULL",
"nm9429032","Morgan Stevens","NULL",
"nm9423703","Derek Bond","1919",
"nm9424961","Barbara Everest","1890",
"nm9437861","Charpin","NULL",
"nm9436794","Ricky Tomlinson","NULL",
"nm9425937","Jennifer Holt","1920",
"nm9423162","Terence Alexander","1923",
"nm9429618","Jack Watling","1923",
"nm9429921","Sen Yung","1915",
"nm9434819","William Sage","NULL",
"nm9429265","Sada Thompson","1929",
"nm9437208","George Robey","NULL",
"nm9438316","Carrie Hamilton","NULL",
"nm9438056","Mark Malone","NULL",
"nm9435635"," Marjorie Kane","NULL",
"nm9436781","Fran Drescher","NULL",
"nm9425242","Fiona Fullerton","1955",
"nm9437202","J.Carroll Naish","NULL",
"nm9428795","Brooke Shields","1965",
"nm9439501","Tamara Geva","NULL",
"nm9439725","Betty McDowell","NULL",
"nm9435518","Barry Lynch","NULL",
"nm9435076","Greg Bensen","NULL",
"nm9438003","Orestes Caviglia","NULL",
"nm9439634","Francine Spaak","NULL",
"nm9437642","Neil Hunter","NULL",
"nm9437695","Jimmy Handley","NULL",
"nm9429240","Roy Thinnes","1938",
"nm9431776","Elzbieta Czyzewska","NULL",
"nm9432278","Mary Germaine","NULL",
"nm9439356","Tyrone Power~jr.","NULL",
"nm9439217","Ann Pennington","NULL",
"nm9435970","Mark Payton","NULL",
"nm9426894","Sue Lyon","1946",
"nm9427830","Ossi Oswalda","NULL",
"nm9431674","Jamie Denton","NULL",
"nm9434065","Josh Thornton","NULL",
"nm9440164","Erwin Stache","NULL",
"nm9433310","Armando Brancia","NULL",
"nm9439813","Don Chastain","NULL",
"nm9423345","Brian Avery","NULL",
"nm9436337","Benjamin Mouton","NULL",
"nm9427052","Millicent Martin","1934",
"nm9435803","Joey Slotnick","NULL",
"nm9434899","Carol Landis","NULL",
"nm9437113","Bob Waterfield","NULL",
"nm9423785","Claude Brasseur","1936",
"nm9428674","Martin Scorsese","NULL",
"nm9425997","C.Thomas Howell","1967",
"nm9423237","Heather Angel","1909",
"nm9439195","Stephen Dunne","NULL",
"nm9437385","Jane A. Johnston","NULL",
"nm9424061","Madeleine Carroll","1906",
"nm9436546","Nastassja Kinski","NULL",
"nm9435464","Donna Akersten","NULL",
"nm9439996","Elisabeth Risdon","NULL",
"nm9428441","May Robson","1858",
"nm9432243","Taylor Meade","NULL",
"nm9437025","Jean deBaer","NULL",
"nm9431247","Lena Endre","NULL",
"nm9437685","Dorothee Berryman","NULL",
"nm9432796","Peter VanNorden","NULL",
"nm9435391","Austin Green","NULL",
"nm9433820","Anne Roussel","NULL",
"nm9433519","Sydney Lassick","NULL",
"nm9428904","Rex Smith","NULL",
"nm9437316","Cyril OReilly","NULL",
"nm9427379","Robert Mitchum","1917",
"nm9432495","Ivor Barnard","NULL",
"nm9430837","Dennis Farina","NULL",
"nm9437823","Pierre RichradWilm","NULL",
"nm9423560","Belle Bennett","1891",
"nm9437525","Melody Anderson","NULL",
"nm9427561","Tom Murray","NULL",
"nm9434473","Owen Cunningham","NULL",
"nm9434511","Joe Viterelli","NULL",
"nm9425521","John Gregson","1919",
"nm9435177","Maggie Kimberley","NULL",
"nm9431524","Christine Pascal","NULL",
"nm9430175","Ann Penningtin","NULL",
"nm9430777","Robert Shapiro","NULL",
"nm9428464","Ruth Roland","1893",
"nm9434411","Mabel Terry Lewis","NULL",
"nm9423895","Victor Buono","1938",
"nm9441456","Hubertus Bengsch","NULL",
"nm9429548","Nancy Walker","1921",
"nm9431704","Richard Brooks","NULL",
"nm9425287","Joaquin Garay~III","NULL",
"nm9435520","Mo Sesay","NULL",
"nm9440031","Edgar K. Bruce","NULL",
"nm9429034","Rise Stevens","1913",
"nm9434664","Frederick Domin","NULL",
"nm9434986","Al Hodge","NULL",
"nm9427809","Julian Orchard","1930",
"nm9429783","Dave Willock","1909",
"nm9437865","Leonor Manso","NULL",
"nm9427252","George S. Melies","1861",
"nm9428745","Ken Shapiro","NULL",
"nm9440769","Ethel Revnell","NULL",
"nm9426853","Arthur Lucan","1887",
"nm9437235","Miacellis Souty","NULL",
"nm9438744","Luc Wilms","NULL",
"nm9426469","Harvey Korman","1927",
"nm9436816","Zbigniew Zamachowski","NULL",
"nm9429078","Fred Stone","NULL",
"nm9432285","Gayle Hunnicutt","NULL",
"nm9428178","Basil Radford","1897",
"nm9440191","Frantisek","NULL",
"nm9441269","Charlie Korsmar","NULL",
"nm9432565","Hugh Laurie","NULL",
"nm9437558","Garry Marshall","NULL",
"nm9424267","Patricia Collinge","1892",
"nm9432610","Heather Donahue","NULL",
"nm9435710","Thomas Calabro","NULL",
"nm9440938","Lily StCyr","NULL",
"nm9436023","Jared Rushton","NULL",
"nm9427370","Leigh Mitchell","NULL",
"nm9429193","Dub Taylor","NULL",
"nm9435037","Stacey Keach","NULL",
"nm9436499","Pete Postlethwaite","NULL",
"nm9439873","Charu Bala Chokshi","NULL",
"nm9424103","John Cazale","1936",
"nm9426412","Charles King","1899",
"nm9429403","Tracey Ullman","1959",
"nm9428185","George Raft","1895",
"nm9426602","Sidney Lassick","NULL",
"nm9437043","Barbara Hendricks","NULL",
"nm9424107","Renzo Cesana","NULL",
"nm9425686","Mark Harmon","1951",
"nm9428166","Rita Quigley","NULL",
"nm9435709","Devorah Harry","NULL",
"nm9437062","Darlene Cates","NULL",
"nm9434331","Roseanne Arnold","NULL",
"nm9440659","Al dAmato","NULL",
"nm9427910","Wally Patch","1888",
"nm9424228","Vera Clouzot","1921",
"nm9439908","Al Carmines","NULL",
"nm9441428","Charles Macaulay","NULL",
"nm9441288","Martin Speer","NULL",
"nm9424172","Sarita Choudhury","NULL",
"nm9434569","Ian MacShane","NULL",
"nm9438897","Elizabeth Berkley","NULL",
"nm9439754","Ivonne deCarlo","NULL",
"nm9429026","Connie Stevens","1938",
"nm9436066","Breenda Sykes","NULL",
"nm9424307","Mike Connors","1925",
"nm9426809","Claudine Longet","NULL",
"nm9437045","Gino Quilico","NULL",
"nm9429487","Marcel Vibert","NULL",
"nm9431032","Chris Isaak","NULL",
"nm9432246","Esper Skouter","NULL",
"nm9438144","George Layton","NULL",
"nm9426632","Steve Lawrence","NULL",
"nm9435334","C. Thomas Howell","NULL",
"nm9428214","Elsie Randolph","1904",
"nm9434500","Beverly dAngelo","NULL",
"nm9439880","Mark Chrisopher Lawrence","NULL",
"nm9432392","Wesley Ure","NULL",
"nm9441749","Kiril Mills","NULL",
"nm9426828","Joan Lorring","1926",
"nm9439093","Madelaine Sherwood","NULL",
"nm9430910","Leonard Lucieer","NULL",
"nm9433851","Tyssen Butler","NULL",
"nm9426405","Stephen Kinanju","NULL",
"nm9430088","Brian Hutton","NULL",
"nm9423646","Bill Bixby","1934",
"nm9424243","George M. Cohan","1878",
"nm9429379","Florence Turner","1887",
"nm9439881","Rusty Cundieff","NULL",
"nm9433741","Robert Kennedy","NULL",
"nm9435543","Frank Fayles","NULL",
"nm9425147","Henderson Forsythe","NULL",
"nm9430730","Harvey Stevens","NULL",
"nm9423570","Annette Benning","1958",
"nm9425018","Frank Faylen","1907",
"nm9425757","Thomas Haustein","NULL",
"nm9432313","Mary Carlisle","NULL",
"nm9434763","Manola Fabregas","NULL",
"nm9440326","Zelda Harris","NULL",
"nm9423109","Jane Adams","1921",
"nm9438926","Thomas DeLonge","NULL",
"nm9427075","Hilary Mason","NULL",
"nm9431515","Julie kavner","NULL",
"nm9436423","Charles Grandval","NULL",
"nm9428021","Paul Picerni","1922",
"nm9437805","Anu Arya Aggarwal","NULL",
"nm9440448","Roberts Blossom","NULL",
"nm9425932","Hollye Holmes","NULL",
"nm9433707","Petra Mlakova","NULL",
"nm9425836","Audrey Hepburn","1929",
"nm9432100","Howie Szego.","NULL",
"nm9438771","Phil Leeds","NULL",
"nm9435975","Charlotte deTuscanny","NULL",
"nm9432230","Eliza Dushku","NULL",
"nm9429074","Shirley Stoler","NULL",
"nm9424529","Bobby Darin","1936",
"nm9434217","John Terry","NULL",
"nm9434382","Terri Sigrist","NULL",
"nm9436331","Mr.~T.","NULL",
"nm9423946","Walter Byron","1899",
"nm9423864","Reb Brown","NULL",
"nm9438826","Jerome Benton","NULL",
"nm9426221","Spike Jones","1911",
"nm9434561","Irine Rich","NULL",
"nm9436879","Fred Tanner","NULL",
"nm9423276","R.G. Armstrong","1920",
"nm9433055","Ernest Cossart","NULL",
"nm9425805","Florence Helminger","NULL",
"nm9437080","Peter Jeffries","NULL",
"nm9440989","Jorge Sanz","NULL",
"nm9438630","Loriot","NULL",
"nm9424437","Andrew Cruickshank","1907",
"nm9426376","John Kerr","1931",
"nm9439276","Marcia May","NULL",
"nm9438509","Jill Livesey","NULL",
"nm9438904","Kevin Miles","NULL",
"nm9441262","Jerzy Kosinski","NULL",
"nm9426435","Terry Kiser","NULL",
"nm9423735","Timothy Bottoms","1949",
"nm9427844","Tony Owen","NULL",
"nm9428328","Barbara Rhoades","1947",
"nm9426788","David Lodge","1922",
"nm9432345","Max vonBulow","NULL",
"nm9437169","Lucien Lttlefield","NULL",
"nm9424491","Timothy Dalton","1944",
"nm9434071","Aribert Mog","NULL",
"nm9440748","Winston Dennis","NULL",
"nm9427099","Murray Matheson","1912",
"nm9428588","Henry Sanada","NULL",
"nm9432657","Adam Storke","NULL",
"nm9428486","Annie Ross","NULL",
"nm9426397","Percy Kilbride","1888",
"nm9429666","Jacqueline Wells","1914",
"nm9438928","Eddie Kaye Thomas","NULL",
"nm9441698","Lissa Laying","NULL",
"nm9427621","Willie Nelson","1933",
"nm9430180","Marcia Mae","NULL",
"nm9440896","Phyllis NeilsonTerry","NULL",
"nm9427014","Enid Markey","1890",
"nm9435497","Gwen Nelson","NULL",
"nm9428386","Thelma Ritter","1905",
"nm9431868","George Duryea","NULL",
"nm9432999","Albert Roccardi","NULL",
"nm9434893","Laurence Guittard","NULL",
"nm9438409","Annie McEnroe","NULL",
"nm9440874","Victoria Thompson","NULL",
"nm9431979","Eugene Levy","NULL",
"nm9436345","Natsumo Ohamo","NULL",
"nm9438150","Sarah Patterson","NULL",
"nm9437988","Harriett Hilliard","NULL",
"nm9438272","Keith Bitter","NULL",
"nm9435030","Angeline Ball","NULL",
"nm9441334","Samuel Jackson","NULL",
"nm9438029","Karin Vaud","NULL",
"nm9428237","Carol Raye","1923",
"nm9429913","Roland Young","1887",
"nm9435095","Thandiwe Adjewa","NULL",
"nm9439239","George Beban","NULL",
"nm9440292","Raoul Julia","NULL",
"nm9436261","Helen Spring","NULL",
"nm9425910","Robert Hogan","NULL",
"nm9433793","Gussie Moran","NULL",
"nm9429697","Russ Wheeler","NULL",
"nm9432614","Talia Coppola","NULL",
"nm9438805","Jennifer Conelly","NULL",
"nm9431742","Leo White","NULL",
"nm9433190","Paul Christian","NULL",
"nm9433177","Noelle Adams","NULL",
"nm9423574","Michael Bentine","1922",
"nm9434888","Tess Gardella","NULL",
"nm9432137","Marilyn Devon","NULL",
"nm9423660","Mary Blake","1896",
"nm9429546","Kathryn Walker","NULL",
"nm9441254","Eileen Ryan","NULL",
"nm9440173","Jean Coquelin","NULL",
"nm9423661","Robert Blake","1933",
"nm9432800","Phil Donahue","NULL",
"nm9434053","Mabel vanburen","NULL",
"nm9427707","Ramon Novarro","1899",
"nm9432486","Bernard Giraudeau","NULL",
"nm9433991","Arch Johnson","NULL",
"nm9440594","Robert Bolden","NULL",
"nm9423233","Harry Andrews","1911",
"nm9438199","Patti dArbanville","NULL",
"nm9432572","Patrick Renna","NULL",
"nm9435450","E.L. Park","NULL",
"nm9436306","Elaine Danon","NULL",
"nm9438812","Jason Isaacs","NULL",
"nm9435263","Richard Alden","NULL",
"nm9438665","Natacha Amal","NULL",
"nm9424723","Arturo Dominici","NULL",
"nm9433766","Helena Phillips Evans","NULL",
"nm9427303","Toshiro Mifune","1920",
"nm9441491","Arlen Dean Snyder","NULL",
"nm9434265","Douglas Spencer","NULL",
"nm9440965","Peter Burton","NULL",
"nm9424978","Eduardo Fajardo","NULL",
"nm9423801","JeanClaude Brialy","NULL",
"nm9425549","Claire Griswold","NULL",
"nm9427161","Jeff McCracken","NULL",
"nm9438349","Mark Lamos","NULL",
"nm9440449","Wendy Jo Sperber","NULL",
"nm9432015","Richard Aherne","NULL",
"nm9440571","Debi Hazar","NULL",
"nm9439275","Marcia May Jones","NULL",
"nm9435479","Stephen Lee","NULL",
"nm9440228","Shinya Tsukamoto","NULL",
"nm9438333","Tatsuya Fuji","NULL",
"nm9433549","Rudolph Velentino","NULL",
"nm9428736","Delphine Seyrig","1932",
"nm9429051","Patrick Stewart","NULL",
"nm9431330","Patricia Healey","NULL",
"nm9433641","Dani","NULL",
"nm9440442","Harp McGuire","NULL",
"nm9425799","Julie Hegerty","NULL",
"nm9432891","Elisabeth Ashley","NULL",
"nm9439837","Maria Cardinal","NULL",
"nm9433943","Daniel Pollock","NULL",
"nm9424345","Ellen Corby","1913",
"nm9438421","Vera Caspary","NULL",
"nm9427693","Chuck Norris","1939",
"nm9428159","Dennis Quaid","1955",
"nm9424752","Gabrielle Dorziat","1880",
"nm9434494","Elspeth March","NULL",
"nm9427795","Tricia ONeil","NULL",
"nm9433562","Tim vanRellin","NULL",
"nm9438258","John Craven","NULL",
"nm9437615","Varvara O. Massalitinova","NULL",
"nm9433044","Anthony Allan","NULL",
"nm9436923","Lanie Kazan","NULL",
"nm9433078","Weldon Heyburn","NULL",
"nm9440969","Reginald Carter","NULL",
"nm9434632","Bobby Ellis","NULL",
"nm9425717","Linda Harrison","1945",
"nm9434431","Alex Minotis","NULL",
"nm9423514","Reginald Beckwith","1908",
"nm9426507","Sam Kydd","1917",
"nm9437273","Juan deLanda","NULL",
"nm9432467","Bill Calvert","NULL",
"nm9441340","E.J. Peake","NULL",
"nm9423651","Sidney Blackmer","1895",
"nm9428286","Beryl Reid","1918",
"nm9429842","Elijah Wood","1981",
"nm9431714","Bill Cobbs","NULL",
"nm9441529","Chief Thundercloud","NULL",
"nm9432425","Priscilla Pointer","NULL",
"nm9439794","Len Lesser","NULL",
"nm9437876","Elisabeth Vitali","NULL",
"nm9438096","Herbert Heyes","NULL",
"nm9429504","Jesse Vint","NULL",
"nm9435790","Carlos Carrasco","NULL",
"nm9424761","Melvyn Douglas","1901",
"nm9440136","V.K. Novikov","NULL",
"nm9441059","John W. Bubett","NULL",
"nm9438149","Brain Glover","NULL",
"nm9437789","Ciaran Fitzgerald","NULL",
"nm9432684","Ramon Navarro","NULL",
"nm9441143","Lewuis Stone","NULL",
"nm9439442","Robby Kiger","NULL",
"nm9436864","Bill LaValee","NULL",
"nm9437645","Gerry Black","NULL",
"nm9440602","Ivie Anderson","NULL",
"nm9425447","Lynee Gorman","NULL",
"nm9426287","Daniel Kauffman","NULL",
"nm9427705","Jane Novak","1896",
"nm9429397","Susan Tyrrell","1946",
"nm9424508","Rodney Dangerfield","NULL",
"nm9428873","Richard B. Skull","NULL",
"nm9425524","Anne Grey","NULL",
"nm9427185","Alec McGowan","NULL",
"nm9432393","Billes Pelletier","NULL",
"nm9438704","Zara","NULL",
"nm9435939","Ricard Crenna","NULL",
"nm9441411","Bj\"orn Borg","NULL",
"nm9430780","Marisa Paredes","NULL",
"nm9433243","Louise Clossr Hale","NULL",
"nm9427881","Paul Panzer","1872",
"nm9434086","Giuseppe Ieracitano","NULL",
"nm9429308","Lily Tomlin","1939",
"nm9439329","Valeria Hobson","NULL",
"nm9430390","Kenji Mizoguchi","NULL",
"nm9429072","John Stockwell","NULL",
"nm9431373","Doren Fein","NULL",
"nm9424106","Gino Cervi","1901",
"nm9428035","Nova Pilbeam","1919",
"nm9431258","Paul Dubov","NULL",
"nm9432566","Simon McBurney","NULL",
"nm9425967","Peter Horton","NULL",
"nm9425563","Christopher Guest","NULL",
"nm9438797","Alice Drummond","NULL",
"nm9439473","Joseph Bulloff","NULL",
"nm9440858","Tom Skerrit","NULL",
"nm9424904","Hector Elizondo","1936",
"nm9431584","Sandra Giglio","NULL",
"nm9440782","Sugar Ray Leonard","NULL",
"nm9438301","Norman Maurer","NULL",
"nm9424292","Joyce Compton","1907",
"nm9432506","Zia Mohyeddin","NULL",
"nm9426039","Marsha Hunt","1917",
"nm9429162","Donald Symington","NULL",
"nm9434723","Desmond Young","NULL",
"nm9438505","Sal Porto","NULL",
"nm9439314","Hector Elizonda","NULL",
"nm9441384","Brenda Flicker","NULL",
"nm9438943","E.Murray Abrahams","NULL",
"nm9435924","Joyce Bulifant","NULL",
"nm9429016","Linda Sterling","NULL",
"nm9431431","Gordon","NULL",
"nm9429299","Ann Todd","1932",
"nm9426649","Berlinda Lee","1935",
"nm9441163","Russel Horton","NULL",
"nm9427869","Anita Pallenberg","NULL",
"nm9433048","Joan Perry","NULL",
"nm9438088","Megan Van Peebles","NULL",
"nm9437523","Jane Harrock","NULL",
"nm9423402","Anne Bancroft","1931",
"nm9439342","Bobby Hunt","NULL",
"nm9439343","Patricia Hayes","NULL",
"nm9424658","Laura Dern","1967",
"nm9430477","Refinald Owen","NULL",
"nm9428173","Anthony Quinn","1915",
"nm9431385","Maynard Eziashi","NULL",
"nm9440395","Padma Devi","NULL",
"nm9424097","Joan Caulfield","1922",
"nm9441149","Wally Cassel","NULL",
"nm9425137","Mark Forest","1933",
"nm9430249","Alberta Watson","NULL",
"nm9429710","Billie Whitelaw","1932",
"nm9432404","Hermine Demoriane","NULL",
"nm9438403","Sevda Furdag","NULL",
"nm9440584","Kevin best","NULL",
"nm9436657","Warren Hull","NULL",
"nm9440103","Robb Green","NULL",
"nm9434169","Allan Nicholls","NULL",
"nm9431992","Noel Roquevert","NULL",
"nm9436008","Masatoshi Nagasa","NULL",
